Ano,Mes,IdRegion,IdServicio,IdComuna,IdEstablecimiento,50_54,55_59,60_64,65_69,numerador_mujeres_50_69,servicio_salud_piv,dependencia_piv,comuna_piv,establecimiento_piv,denominador_piv_mujeres_50_69,codigo_madre_master,servicio_salud_master,tipo_establecimiento_master,establecimiento_master,dependencia_master,comuna_master,estado_funcionamiento_master,denominador_disponible,cobertura_mamografia_pct,advertencia_cobertura_establecimiento
2025,12,13,14,13112,114318,119,77,83,64,343,Metropolitano Sur Oriente,Municipal ,La Pintana,Centro De Salud Familiar Flor Fernández,1246.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Flor Fernández,Municipal,La Pintana,Vigente en Operación Habitual,True,27.52808988764045,
2025,12,13,14,13112,114319,300,253,319,279,1151,Metropolitano Sur Oriente,Municipal ,La Pintana,Centro De Salud Familiar El Roble,3893.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Roble,Municipal,La Pintana,Vigente en Operación Habitual,True,29.565887490367327,
2025,12,13,14,13112,114327,163,140,165,129,597,Metropolitano Sur Oriente,Otra Institución,La Pintana,Centro De Salud Familiar Juan Pablo Ii,1621.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,Delegado,La Pintana,Vigente en Operación Habitual,True,36.82911782850093,
2025,12,13,14,13131,114307,121,80,58,30,289,Metropolitano Sur Oriente,Municipal ,San Ramón,Centro De Salud Familiar La Bandera,2826.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Bandera,Municipal,San Ramón,Vigente en Operación Habitual,True,10.226468506723284,
2025,12,13,14,13131,114314,332,315,355,241,1243,Metropolitano Sur Oriente,Municipal ,San Ramón,Consultorio San Ramón,3343.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),Municipal,San Ramón,Vigente en Operación Habitual,True,37.18217170206402,
2025,12,13,14,13131,114328,427,367,241,136,1171,Metropolitano Sur Oriente,Municipal ,San Ramón,Centro De Salud Familiar Poetisa Gabriela Mistral,3355.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Poetisa Gabriela Mistral,Municipal,San Ramón,Vigente en Operación Habitual,True,34.903129657228014,
2025,12,13,14,13131,114714,66,84,98,67,315,Metropolitano Sur Oriente,Municipal ,San Ramón,Centro Comunitario De Salud Familiar Modelo,704.0,114314,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Modelo,Municipal,San Ramón,Vigente en Operación Habitual,True,44.74431818181818,
2025,12,13,14,13201,114313,242,190,157,119,708,Metropolitano Sur Oriente,Municipal ,Puente Alto,Centro De Salud Familiar Vista Hermosa,2022.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Vista Hermosa,Municipal,Puente Alto,Vigente en Operación Habitual,True,35.01483679525222,
2025,12,13,14,13201,114320,84,65,95,59,303,Metropolitano Sur Oriente,Municipal ,Puente Alto,Centro De Salud Familiar Bernardo Leighton,6426.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Bernardo Leighton,Municipal,Puente Alto,Vigente en Operación Habitual,True,4.715219421101774,
2025,12,13,14,13201,114321,346,381,371,205,1303,Metropolitano Sur Oriente,Municipal ,Puente Alto,Centro De Salud Familiar Cardenal Silva Henríquez De Puente Alto,4704.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Municipal,Puente Alto,Vigente en Operación Habitual,True,27.69982993197279,
2025,12,13,14,13201,114322,102,125,139,88,454,Metropolitano Sur Oriente,Municipal ,Puente Alto,Centro De Salud Familiar Padre Manuel Villaseca,12316.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Manuel Villaseca,Municipal,Puente Alto,Vigente en Operación Habitual,True,3.6862617733030207,
2025,12,13,14,13201,114323,273,226,211,104,814,Metropolitano Sur Oriente,Otra Institución,Puente Alto,Centro De Salud Familiar Madre Teresa De Calcuta (Organizaciones Sin Fines De Lucro Y Ong),2881.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Delegado,Puente Alto,Vigente en Operación Habitual,True,28.254078444984383,
2025,12,13,14,13201,114326,322,328,255,167,1072,Metropolitano Sur Oriente,Municipal ,Puente Alto,Centro De Salud Familiar Karol Wojtyla,3560.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Karol Wojtyla,Municipal,Puente Alto,Vigente en Operación Habitual,True,30.112359550561795,
2025,12,13,14,13201,114329,295,302,264,142,1003,Metropolitano Sur Oriente,Otra Institución,Puente Alto,Centro De Salud Familiar San Alberto Hurtado,3279.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Delegado,Puente Alto,Vigente en Operación Habitual,True,30.58859408356206,
2025,12,13,14,13201,114332,68,67,92,53,280,Metropolitano Sur Oriente,Municipal ,Puente Alto,Centro De Salud Familiar Laurita Vicuña,5078.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Laurita Vicuña,Municipal,Puente Alto,Vigente en Operación Habitual,True,5.513981882630957,
2025,12,13,14,13202,114310,90,122,108,63,383,Metropolitano Sur Oriente,Municipal ,Pirque,Centro De Salud Familiar Dr. José Manuel Balmaceda,1550.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Manuel Balmaceda,Municipal,Pirque,Vigente en Operación Habitual,True,24.70967741935484,
2025,12,13,14,13202,114333,80,80,87,43,290,Metropolitano Sur Oriente,Municipal ,Pirque,Centro De Salud Rural El Principal,1417.0,,Servicio de Salud Metropolitano Sur Oriente,Consultorio General Rural (CGR),Centro de Salud Rural El Principal,Municipal,Pirque,Vigente en Operación Habitual,True,20.46577275935074,
2025,12,13,14,13202,114401,11,12,12,8,43,Metropolitano Sur Oriente,Municipal ,Pirque,Posta De Salud Rural Puntilla,201.0,,Servicio de Salud Metropolitano Sur Oriente,Posta de Salud Rural (PSR),Posta de Salud Rural Puntilla,Municipal,Pirque,Vigente en Operación Habitual,True,21.393034825870647,
2025,12,13,14,13202,114403,1,8,4,6,19,Metropolitano Sur Oriente,Municipal ,Pirque,Posta De Salud Rural Santa Rita,37.0,,Servicio de Salud Metropolitano Sur Oriente,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Rita,Municipal,Pirque,Vigente en Operación Habitual,True,51.35135135135135,
2025,12,13,14,13202,114406,8,5,8,3,24,Metropolitano Sur Oriente,Municipal ,Pirque,Posta De Salud Rural San Vicente,90.0,,Servicio de Salud Metropolitano Sur Oriente,Posta de Salud Rural (PSR),Posta de Salud Rural San Vicente,Municipal,Pirque,Vigente en Operación Habitual,True,26.666666666666668,
2025,12,13,14,13203,114102,103,101,110,66,380,Metropolitano Sur Oriente,Servicio de Salud,San José De Maipo,Hospital San José De Maipo,967.0,,Servicio de Salud Metropolitano Sur Oriente,Hospital,Hospital San José de Maipo,Servicio de Salud,San José de Maipo,Vigente en Operación Habitual,True,39.29679420889349,
2025,12,13,14,13203,114407,33,32,31,18,114,Metropolitano Sur Oriente,Municipal ,San José De Maipo,Posta De Salud Rural Las Vertientes,339.0,,Servicio de Salud Metropolitano Sur Oriente,Posta de Salud Rural (PSR),Posta de Salud Rural Las Vertientes,Municipal,San José de Maipo,Vigente en Operación Habitual,True,33.6283185840708,
2025,12,13,14,13203,114410,3,4,3,4,14,Metropolitano Sur Oriente,Municipal ,San José De Maipo,Posta De Salud Rural San Gabriel,45.0,,Servicio de Salud Metropolitano Sur Oriente,Posta de Salud Rural (PSR),Posta de Salud Rural San Gabriel,Municipal,San José de Maipo,Vigente en Operación Habitual,True,31.11111111111111,
